#panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7
1.724656419709961,-0.963631968871218,-2.423412159802621,-1.921454823801680,-1.133157139043013,2.399498340315289,-0.340129103927977
2.169892516557585,-0.806182734238474,-2.813170335776416,-1.916268940835974,-1.128603959166865,2.392811948131631,-0.340167459516890
2.004771894620736,-0.810227185408274,-2.796034707103622,-2.013807699437727,-1.112167091588179,2.847217542356915,-0.340170106354788
1.604947748272042,-1.005912000907095,-2.454797784395886,-2.014088651195479,-1.113646068791540,2.848129429843691,-0.340175918284091
1.898420844317722,-0.906621632305907,-2.543248284689887,-1.876360385104620,-1.085549357950687,2.295876682623783,-0.340092206665818
1.568365024717558,-1.402653564566073,-2.158462670298858,-1.450491569835498,-0.469444409430027,1.735516134840915,-1.500432151173630
2.010754307198942,-1.499401733605844,-2.270523965166320,-0.882027932267440,-0.682356931158629,1.104880407142726,-2.080473569502433
2.147563038880365,-0.948337546340206,-2.598843763518752,-1.891476601512214,-1.734255298197269,1.760030813729524,0.582521681499578
1.538771188241156,-1.450635226672196,-1.944565806808001,-1.668959699491744,-1.384334402662095,1.603360773748821,0.830221952276072
1.138484253469266,-1.684437482675708,-1.901315071687691,-2.030575108140044,-2.007475269854069,2.091349736875957,-0.510094577729733
1.281596553789942,-1.676177603805258,-1.906092734546595,-1.643612605693047,-0.844995883524418,1.895909490605195,-1.002246163953509
1.320238476136729,-1.359315173465892,-2.326679630917546,-2.032797994614608,-1.163563946306706,3.210286134990035,-0.886758706042336
1.870686601904685,-0.984933744573021,-2.403292689674779,-1.879547454052239,-1.524033632496993,1.975236851411458,-0.034621344281845
1.827477158249470,-1.138612921848632,-2.313545870558418,-1.616904596663358,-1.037642755726973,1.758471544635729,-0.696495027014779
2.850165476049248,-1.044914166123451,2.836068241623575,-1.495424152481947,-0.367718621710936,1.816187219639619,0.047053968489998
2.711481633943424,-1.051845405255683,2.846258500517461,-1.398759790516034,0.078286419093609,1.713469454467297,-0.105387224325703
2.617423424417212,-0.965020378371513,2.850820228944745,-1.552609789988503,0.498591182808007,1.854267508946869,-0.136902434498146
2.648632141773250,-0.787474164151309,2.861764258796711,-1.966877096160917,1.463574212173621,2.389517105446922,-1.199311210445922
2.793266833125499,-0.783331932000800,2.810035180978613,-2.031119931840060,2.549716912686825,2.578980037391186,-1.802951536445982
2.862095508579622,-0.816758629213300,2.748830778322722,-1.954194391451384,0.404877435544904,2.589342471785015,-1.539538464813597
2.880215274580738,-0.811947593388018,2.743490891138713,-1.996476849137691,-0.662717500746250,2.715006181425518,0.434924155883307
2.622844755946544,-1.026729211667967,2.846890609406588,-1.437798428168729,-2.715076031903426,3.661839043461678,1.528207883199157
2.488289845454065,-0.919107346369795,2.845516156783594,-1.819326560589305,-1.660898725062636,3.569203844783492,1.579470686291635
2.563827285174124,-0.841650751882904,2.833819684324114,-1.968938181588089,-1.363264791371361,3.369949787465346,2.854362395336983
2.540617324308134,-0.905769598728947,2.853186629921188,-1.730021403686009,-2.078014378877886,3.451703637721934,1.520532197684877
2.426510104132325,-0.992979015032450,2.874299658306858,-1.675200516242019,-1.843722725852831,3.720831901258892,1.530886597365969
2.841328726821824,-0.827983524908094,2.727320800216063,-1.920452233247590,-2.230123210656378,2.925022015591463,0.643398163845970
-0.644127894656700,0.868644580224216,-0.045694722946276,-1.573421383639263,-0.072785392746951,1.947447735506581,-0.518904744438723
-0.639662160701919,0.691295665331054,-0.066336119419807,-2.033248258858396,-0.166251836240292,2.808750106520125,-0.519446731675830
