#panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7
0.280610600106549,0.402667127709640,-0.167434929141276,-2.716043303774114,-1.349492007600690,3.090271592107385,0.501548109581901
0.405660861524573,0.362310600205472,-0.122835537783932,-2.730044001811661,-0.788380996604760,2.821000914761666,1.233087850938241
0.404578221976806,0.357753425196597,-0.101225819460749,-2.741614581291670,-0.362861091209469,2.814159161766852,1.128833473016869
0.390421220652890,0.361835536450395,-0.065111716237579,-2.725790046691894,0.103938074570689,2.768824448612001,0.962238006478997
0.332891776147691,0.380993660320315,-0.051747037687359,-2.657594619842250,0.492503685732682,2.579610645002789,0.962266325682402
0.347673760831346,0.376771379857484,-0.078686750126512,-2.673188980302343,0.877218806525071,2.584506242159585,1.258087183936335
0.400849221928078,0.364686653287787,-0.060825395635690,-2.704688609238415,1.614852049926916,2.718253531482484,1.212592908273968
0.414113494412941,0.366043863932292,-0.063209596948418,-2.697919915483709,2.161271119383703,2.729647933661938,1.417850955025755
0.493920386971089,0.415019949507463,-0.070309370028293,-2.596067724027288,2.649869899723557,2.964460063007143,1.480816422830853
0.615366251979880,0.570605767969358,-0.135075030322037,-2.372194584093644,2.863063461393748,3.371669873897035,2.852596182313025
0.968800317867806,0.451393221039521,-0.465560062524496,-2.654558467329594,-0.335876567184925,2.588338565676522,2.719605445594423
1.037237141761742,0.477761290769342,-0.465199209233735,-2.645566030732837,-0.775266304234664,2.535812331855638,2.605083613697363
1.202081283689591,0.563182315665383,-0.474983171192495,-2.623719899662747,-1.104526203691959,2.374508597767401,2.550532941389339
1.202072573595140,0.563174815574673,-0.474988463866078,-2.623720641860142,-1.104526814043522,2.374508554160595,2.550530703595115
1.270897645274330,0.579683725167686,-0.481546378512181,-2.678614811947072,-1.546365283999143,2.344631737093131,2.865557857881817
1.019965860389290,0.507781862635362,-0.709221467160342,-2.818147672820510,-0.834170802652836,3.291644955996534,2.882314592729840
0.915269470176153,0.509859476189256,-0.598496685792166,-2.583300330479939,0.951804785503922,2.268801305096858,0.462415301134189
0.811739223461971,0.479394155310360,-0.607946016395301,-2.735647293880091,1.840326229512691,2.147290094713370,0.702460095540075
0.810225788087176,0.467486143611557,-0.573326622998619,-2.819729393953136,2.274590074002743,2.085128297955579,0.734430379599333
1.283128640307320,0.669491508885383,-0.416025043287262,-2.569970901050340,2.042856580197811,3.236590716260054,0.404500250928371
2.341246093619288,1.700838858111127,-1.048747836012595,-2.764261617125126,1.993742031832536,1.658732633617189,1.026408103037028
2.051869623859266,1.712903953056986,-1.198758819248923,-2.509073800121706,1.507105348746194,1.392732176807857,1.352623224237245
1.823705186094565,1.711729337094479,-1.247051100042937,-2.492052340177586,1.626050227264563,1.096850711524486,1.576555021336509
1.522032519508054,1.712562491793803,-1.219107363466631,-2.424399279954260,1.731593362004449,0.727817296206951,1.371755575866335
1.457875957829429,1.553243532878849,-1.081754566778216,-2.659209347896947,2.171561261594295,0.751195216993491,1.390098101030621
1.180504357776098,1.027161158645362,-0.915904777113376,-2.790679123326352,2.230918793461728,1.198862263373432,1.785420363476461
1.266212138475644,0.805670614619262,-0.807212759923159,-2.910601385651973,2.641683792849382,1.558248810787995,2.188153867454165
1.393435940348405,0.592489965597788,-0.711754950765664,-2.680945957049989,2.719657915096959,2.754241814639833,2.846462763988080
1.047757803854189,0.645407042263394,-0.415939761592629,-2.399162701188904,2.847877659579118,3.323614875502278,2.846291786562237
0.519323967175982,0.663764298179840,-0.050757887351383,-2.241729868456488,2.873572963598887,3.590938697004712,2.845046065688409
