#panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7
-1.925698490117731,-0.572003888094984,2.833825810041653,-2.147916937610559,0.568306574339668,2.547072749694189,-2.140834471522503
-1.993325684758507,-0.587217601240727,2.834452860449588,-2.108512783786862,0.926587399465705,2.367050119002660,-1.908348295243250
-2.075007880525606,-0.609334221530379,2.834741855890431,-2.105398318767616,1.269117446751281,2.175267241171340,-1.900848830890324
-1.891467646607050,-0.560040606316966,2.846531248339168,-2.205989649262126,1.605579481956918,2.728302714121396,-1.232273305768349
-1.720538838676790,-0.670817866760388,2.857383258908173,-2.154232383683724,1.602455505428487,3.237622198516086,-0.678684699938555
-1.610587614318548,-0.870400477281115,2.862987460874659,-2.112474815335184,1.412083269788726,3.705151584564089,-0.550594572575555
-1.695525721046755,-0.816729356054429,2.866414824526124,-1.905050143609036,2.130190922017288,3.539037323848701,-1.917342299174724
-1.898295090882330,-0.568965903335391,2.871885993990984,-2.175221067502621,2.172051366481516,2.805105143354575,-1.902415288477232
-1.943405718692562,-0.594380305203646,2.755543595560401,-2.144764088150177,1.313609725947181,2.307755421559681,-1.945028050921551
-1.889738141668470,-0.621765710207234,2.758543141314858,-2.047066343864805,0.564617565785845,2.306963875055305,-1.355849143254431
-1.867466823234893,-0.797881803738482,2.745805131352165,-1.727197263338569,0.182307399175867,1.819251687288284,0.085369256067943
-1.733547243877456,-0.840392922904154,2.750715719020766,-1.731372086775930,-0.304744612554461,1.813883854464983,0.085850820690393
-1.731736987404656,-0.626169422247945,2.726093905788945,-2.107580683948680,-0.506705540678015,2.456078287914996,0.076070823419659
-1.730538832039793,-0.595073794562675,2.628284716116222,-2.238729847597560,-1.036196007685180,2.907821350575837,0.074427172253742
-1.175920505414929,-0.988932033318213,2.199370426020643,-2.042283278280017,0.319026436719629,2.330428351323138,-0.028746067634887
-1.182285641781513,-0.956758543054531,2.178359552820042,-2.095070402435260,0.712536401136298,2.382734045518278,-0.032226312708317
-1.182184236651660,-0.919503273052082,2.358449678164007,-2.252037829766543,1.109709077192677,3.062255315113787,-0.337333434374796
-1.787409810992709,-0.850861870046247,2.453968233347115,-1.855043423032251,1.089170859827667,1.682319104433060,-1.946508201312688
-2.200329759953573,-0.721639838263324,2.862657722989035,-1.944854131647966,1.151583242671874,1.821095385696730,-2.201227296935249
-0.969881447335761,-1.172539347481309,2.070756687643932,-2.173023310633529,1.094005481713348,2.534786464929580,-1.202465684374071
-1.255767375247040,-1.435862649214895,1.909659075772130,-1.590440955470335,0.828570570259506,1.421639337385673,-0.252130382807718
-1.541996466207922,-1.439216232404234,1.940755243886976,-1.379483812373640,1.085688122428126,1.005138073520306,0.594236043209831
-1.557400960368690,-1.226664188803288,2.042268417458788,-1.792960256477048,1.530896263680018,1.164104115724564,0.723390395001044
-1.405734864841573,-0.968086161863262,2.119067654848550,-2.170995808383875,1.848572438968044,1.703604541552774,-1.551431945514320
-1.072404215194191,-1.038963016397837,2.074710623316056,-2.228524947350769,1.852502037839744,2.360208338291720,-0.855095111878382
-0.878606928180454,-1.306244415583885,2.106502187685218,-2.187522364594809,1.973244754788909,2.781508641065545,-0.235544703518345
-0.950534718720536,-1.329228503060031,1.984024826408729,-2.031553710902033,0.789726966533396,2.212192538605796,-0.658059174038418
-1.375354159478556,-1.514872344658619,1.915771934338675,-1.355667780812764,0.729149574751862,1.178601582435073,-0.247502502961991
-1.641195101211038,-0.979459484351309,2.267609398921769,-1.811076120476974,1.167350856774383,1.538563695534451,-1.693537190044829
-1.483326886794815,-0.699075674935538,2.390864198420560,-2.238037066405161,1.943941195634203,2.385217198292388,-1.622580865449396
-1.222857327436146,-0.939687996755566,2.373356563230602,-2.079165957133412,2.258810844728329,3.073737003570900,-0.981689097025453
-1.169391620759378,-1.095280466598377,2.195016432310406,-1.911151692641392,0.129669083547476,2.111648912632935,-0.185281896344490
-0.946433138027526,-1.549416978785866,1.863870946357124,-1.886825847847265,0.870563676668538,1.876782322486466,-1.022489803225083
-0.829125807258121,-1.429834174670252,1.972053881983543,-2.170620533804673,1.335054718434810,2.427475902795792,-1.657694077841134
-1.305587814584753,-1.546860303226270,1.819484533343255,-1.491958984109203,0.950336784041591,1.219689123388868,-0.449038166100771
-1.549655709175407,-1.514745306123503,1.844519915909542,-1.454304768030128,1.382413433779923,0.868627471299451,0.706878342627419
-1.370563300256143,-1.230213007140578,2.001151402847111,-2.167263060109209,2.112420624557086,1.267689644197759,-1.839180532204150
-1.961058379698218,-0.567988682674673,2.862723211507601,-2.141006903117026,0.524770451163171,2.524403787215551,-1.274864718474012
-1.864467633540170,-0.571406527711634,2.807207944887965,-2.172511843127968,-0.084215930783086,2.617826215982437,-0.573856248410203
-1.871199196515027,-0.554968451531863,2.789423395980863,-2.301493220686651,-0.257555922355917,2.969276843830325,0.074665522341489
-2.050768556484005,-0.582519801558110,2.862865335015596,-2.123002564288265,1.123856678321958,2.323116702118038,-1.595823072631555
-1.693705234333088,-0.735101923415535,2.888557853107732,-2.176132067195150,1.380807323768942,3.465751745461719,-0.690700907592429
-2.059480587147863,-0.806215648751510,2.730291856475486,-1.785077699227962,0.914498941414886,1.670769378897216,-1.904064924328518
-2.015813054927608,-0.560215229118079,2.862756679190813,-2.181534566817635,1.399327761645118,2.445520581165949,-1.546166242313054
-1.819268540207265,-0.600692759990692,2.869188793215835,-2.167606853920116,1.763922183563308,2.997296605082362,-1.144134421697946
