#panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7
0.367461570520150,-0.496902603450574,2.892731799811648,-2.466174448045528,0.593758909036716,2.461734359654475,-0.047846749027570
0.899412089207276,-0.611431493359125,2.507174388538314,-2.466116735587393,0.586789863917742,2.462750165846637,0.052186882113755
1.233928719380446,-0.783578923045215,2.313007871125874,-2.466463395669310,0.587255940569772,2.463517361381504,0.071444589070700
1.413982177459618,-0.924968821433553,2.240085932970011,-2.466673432592400,0.587136157839387,2.464023842400975,0.090739541699489
1.597874041290304,-1.105788263420326,2.200248115773787,-2.469452924974770,0.587128772868050,2.470384872343731,0.209163839675899
0.943810603721100,-0.718425792493318,2.467286702773721,-2.323926938575611,0.372220281094313,2.187674929302413,0.600282994403908
0.571676397214669,-0.606813364608065,2.721259107452155,-2.318121331398947,0.375292799204588,2.175767696865718,0.600279327879349
0.361883732413318,-0.579667518674026,2.864040237292908,-2.316225654012414,0.436109912626990,2.160171702528821,0.597595998663430
1.114192416935620,-0.810960527110518,2.371590943654378,-2.317664530770820,0.344322699043486,2.180270367847548,0.600308476880109
1.446402527532760,-1.023827542857120,2.237238535195066,-2.370541749117683,0.343722516292027,2.283713691618707,0.601866741031408
1.226536057097870,-0.718165703491277,2.399423504345635,-2.643903031677575,0.340097392400031,2.960795534041184,1.218597496996323
0.819618045015674,-0.533585500656044,2.648199983060709,-2.643898074499179,0.340095348832617,2.960234951506523,1.219709811975743
0.525845223276664,-0.470521235210854,2.863030608246422,-2.643369886666271,0.337989928774697,2.958271750128483,1.219709694238173
1.350202754567098,-0.870793934740341,2.273945778045306,-2.459573026489793,0.452559569411808,2.459248575175290,1.168998732021038
1.102664433339186,-0.793950372553708,2.354853404626073,-2.337971686848423,0.478698117001370,2.192761403191237,1.222151447341398
0.832169197431346,-0.754268506050110,2.447988612798490,-2.258147964845624,0.676294056393435,1.969724010408339,1.227573925063566
0.614467554111230,-0.769738876284276,2.514374077532193,-2.215212529571474,0.888947085614134,1.763431610777092,1.230248389889797
0.416300261750556,-0.725503202588935,2.596193733429881,-2.319201937917145,1.219092064461312,1.725115580144856,1.228334664354722
0.250017506335214,-0.700752526994073,2.694122434017991,-2.411941458584970,1.471152619649302,1.691232652066631,1.228397629112005
1.912833456549728,0.938997075457322,0.957043474213499,-2.671703764514372,0.552433642237250,3.127360001789199,-0.522839877895003
2.187528728999247,0.722321618647758,0.848871085668865,-2.671772384102702,0.552493881516322,3.127332212067695,-0.506817883799473
2.554396353787585,0.554666369404709,0.624630115099120,-2.671897387621696,0.552940445819637,3.127715976676205,-0.505316642274459
2.863174995767391,0.527484476836889,0.441027675369330,-2.712631039120423,0.554316749757727,3.356703227947040,-0.505873147795822
2.331893629431738,0.625564966923970,0.685816947063275,-2.574017581638536,0.361967805756463,2.760803071247206,-0.504564434039924
2.839346371675792,0.529475728382606,0.294970076757565,-2.427679650574076,0.203320494294187,2.419627213067479,-0.485322598765294
2.868871918705471,0.546081092786175,0.373195659323742,-2.396295693916187,-0.545428519119819,2.323551909728036,-0.358925135284659
2.884356075843872,0.768245269227541,0.479307361638439,-2.112663882439596,-0.641750427860919,1.731331225620375,0.795463682971666
2.608182647247063,0.820262005284055,0.549393779880122,-2.091792902937080,-0.249800388357155,1.808299237476455,0.894983613397538
1.916952723255414,1.108447203527500,0.920905124053620,-2.297236552874247,-0.415655438417103,2.136670507968113,1.246743979267904
1.420405839910623,1.625799896407546,1.081973703200357,-2.588219714144590,-1.932817618717750,1.994828565916231,0.862933397940463
1.970499998201404,1.019403888595682,1.081372009812790,-2.586283200888057,-1.926195171844806,1.995338503109084,0.956119027647566
2.298168504256951,0.906766340632188,0.978099357266822,-2.379814738591512,-1.337699156473080,1.826880882170465,1.461787659972679
2.862533964782771,0.702314069756290,0.615093017569759,-2.368099336824936,-1.334294342108144,1.789996280259556,1.501964655569858
2.814254586264211,0.837644196752916,0.598082282810768,-2.098715582060243,-0.816833827366432,1.606859078924924,1.539093757203699
2.701707063324689,0.889111580884333,0.608894915880045,-2.018213474407530,-0.570162578294675,1.595498605950011,1.542520849555731
2.626195364811964,0.847768922901165,0.536291300101194,-2.049285434740506,-0.231873097562525,1.740557155198521,1.304693545143309
2.138754106465139,0.875931819639708,0.759943063564646,-2.330722786674065,-0.016276108999345,2.231294258015648,1.105067822396650
