#panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7
0.822489820199055,-0.551677696027254,-2.863325547251784,-2.593543800692216,0.026693601166209,3.155442853000428,-0.738997338878240
0.898061789547913,-0.678332828714136,-2.881547106592278,-2.675338444090726,0.138237652957439,3.720186419489820,-0.598858010708219
0.838574775791408,-0.557366022637016,-2.888517023786485,-2.402195934964900,0.140023641566435,2.606879560179181,-0.600985849965778
0.634730863699788,-0.736980978771520,-2.823457969263978,-2.153924321929748,0.433631866083472,2.074915293077628,-1.083501453667054
0.870724451787727,-0.920056341832725,-2.861821019242867,-1.797284681303459,-0.122880791842937,1.557716029450854,-0.626302093131488
1.030553301263274,-0.906781361305110,-2.877954535133425,-1.816571682846337,-0.433916710436344,1.516039032955964,-0.625292505691449
1.180639371374197,-0.861581717672344,-2.885034257300752,-1.966396886005676,-0.858399780030018,1.565467968006929,0.124247849974741
1.140031255763132,-0.740237537114580,-2.822478245672976,-2.229461224338464,-1.292775058964888,1.776981603363096,0.131427394115226
1.077051290465029,-0.648362080607056,-2.810679516775566,-2.406457464320499,-1.695437358438969,1.958705531775951,0.128788598111082
0.882436916753482,-0.550838857399790,-2.806721885493221,-2.506870962912576,-2.220619244347772,2.345208465114420,0.125134942621265
0.733752339857030,-0.566517546602767,-2.805072218326100,-2.423086102001861,-2.673421766181787,2.739229505883323,-0.012491851641900
